country,year,gov_exp,date,trade,growth,inf,inv_share,exp,_merge,code,income_cat
Slovenia,2016,46.16276655,2016-01-01,148.238448080388,3.03441395415184,-0.054999541670474,,41.6469683532828,both,SVN,H
Solomon Islands,2016,38.71914432,2016-01-01,85.5495968771661,5.55473153366954,0.512485626268792,,29.7449482993141,both,SLB,LM
South Africa,2016,29.90856691,2016-01-01,55.8612575048782,0.664552307858116,6.57139642173964,13.984809835643,32.1896608002111,both,ZAF,UM
Spain,2016,42.46226737,2016-01-01,63.1886778507294,2.91515602808174,-0.202598000426452,,32.4323867041507,both,ESP,H
Sri Lanka,2016,18.21499833,2016-01-01,46.4715370258015,5.05362489256818,3.9588884659307,,15.6608133527173,both,LKA,LM
Sudan,2016,9.976238018,2016-01-01,15.2816698903461,3.46764218409288,17.750253831196,,9.72624152630822,both,SDN,LM
Suriname,2016,27.06287647,2016-01-01,,-4.91166050905851,55.4123879763196,,,both,SUR,UM
Sweden,2016,48.75741529,2016-01-01,83.2638007491712,2.34974080432539,0.984269244577992,,32.0365400392302,both,SWE,H
Switzerland,2016,32.44456492,2016-01-01,123.565924513577,2.0686896670996,-0.434618664285835,,17.2408228496826,both,CHE,H
Tajikistan,2016,38.71916064,2016-01-01,55.7246446907573,6.89999999999999,6.00458082322139,,,both,TJK,LM
Tanzania,2016,16.91065936,2016-01-01,35.4204704002636,6.86711619644551,5.17476629301493,23.3360093040661,13.3688531461333,both,TZA,L
Thailand,2016,21.34974514,2016-01-01,120.57522728913,3.43515771692182,0.188149704448234,17.3357133560383,19.6652964019127,both,THA,UM
Togo,2016,22.9029679,2016-01-01,65.5287522131519,4.21489560925825,1.28544847051417,12.1383730658373,13.6105290587947,both,TGO,L
Trinidad and Tobago,2016,31.74470559,2016-01-01,,-7.52713742248807,3.07066742464024,,33.2881053971438,both,TTO,H
Tunisia,2016,27.21323636,2016-01-01,87.0926643641466,1.11742594891074,3.62939937384381,,,both,TUN,LM
Turkiye,2016,34.84310708,2016-01-01,48.3281862338973,3.32308420845746,7.7751341532833,,30.6454877440116,both,,
Uganda,2016,14.99469223,2016-01-01,31.2093620232119,4.78100029254482,5.70637504616212,22.0398076817345,11.3130644156105,both,UGA,L
Ukraine,2016,40.78534217,2016-01-01,105.521204913122,2.4409819445784,13.9127101997797,,33.5044167207813,both,UKR,LM
United Arab Emirates,2016,32.7746456,2016-01-01,170.976829168087,5.56149075496799,1.61748808904198,,4.31828112482084,both,ARE,H
United Kingdom,2016,39.51154836,2016-01-01,59.7003984143761,1.92171007763831,1.0084173681141,,37.2555349974519,both,GBR,H
United States,2016,35.55270098,2016-01-01,26.4525977865465,1.81945147474293,1.26158320570536,17.2254825108736,22.4159218391492,both,USA,H
Uruguay,2016,29.66795001,2016-01-01,48.4704999207929,1.6897981652001,9.6394134763508,,35.2210249082589,both,URY,H
Uzbekistan,2016,23.30370219,2016-01-01,29.1922970388057,5.93215079992144,8.13088669523606,,14.3349191578636,both,UZB,LM
Vanuatu,2016,36.26636775,2016-01-01,109.543485190126,4.68875636558563,0.842069084035061,,25.5573138642615,both,VUT,LM
"Venezuela, RB",2016,19.68588304,2016-01-01,,,254.948534781816,,,both,VEN,UM
Viet Nam,2016,22.23067661,2016-01-01,145.409507973117,6.69000892660424,2.66824816969082,,,both,VNM,LM
"Yemen, Rep.",2016,16.06832953,2016-01-01,32.646270804184,-9.37512381761694,,1.0,,both,YEM,LM
,2016,,,,,,,,left_only,,
,2016,,,,,,,,left_only,,
Albania,2017,29.16156954,2017-01-01,78.1942495319136,3.80259872019053,1.98666133171199,,23.8675876185324,both,ALB,UM
Algeria,2017,41.11913952,2017-01-01,49.8208161712587,1.50000000000003,5.59111590961664,,,both,DZA,UM
Angola,2017,24.10278289,2017-01-01,52.2568222278462,-0.147212941085755,29.8444799015679,16.7677807134986,16.671137232855,both,AGO,LM
Antigua and Barbuda,2017,23.57738575,2017-01-01,127.973130855251,2.46333336590416,2.43248789041363,,,both,ATG,H
Argentina,2017,41.12145402,2017-01-01,25.2896011376779,2.81850297775918,,,24.2825320419979,both,ARG,H
Aruba,2017,24.55831544,2017-01-01,143.804295515015,7.04853338603499,-1.02828178762012,,,both,ABW,H
Australia,2017,36.76257416,2017-01-01,42.2037316765804,2.27959179820343,1.94864740944527,20.5072098904506,26.6338388364042,both,AUS,H
Austria,2017,49.29889216,2017-01-01,105.556066755438,2.27225012037459,2.08126911385587,,44.5793553525027,both,AUT,H
Azerbaijan,2017,35.57145173,2017-01-01,90.4023156823216,0.199999938958655,12.9359184187335,,27.9587305829867,both,AZE,UM
"Bahamas, The",2017,23.61570333,2017-01-01,72.4299034870512,2.79951863934495,1.51820700736147,,20.0776257195159,both,BHS,H
Bahrain,2017,32.18078758,2017-01-01,136.026709538416,4.95383534123657,1.38671830576406,23.5523457342585,22.5215503005502,both,BHR,H
Bangladesh,2017,12.23517375,2017-01-01,29.9997306724343,6.59024999794057,5.70207015717239,23.6604825730437,7.63987436772557,both,BGD,LM
Barbados,2017,32.86379215,2017-01-01,,0.12844600157031,4.66018463955996,,,both,BRB,H
Belgium,2017,52.03028873,2017-01-01,166.904078237791,1.47446765653092,2.12597086002607,,40.1035662028041,both,BEL,H
Belize,2017,27.4246047,2017-01-01,97.6922737501655,-1.81285354051658,1.14765339305816,,22.3410892617923,both,BLZ,UM
Benin,2017,17.78497173,2017-01-01,61.4765969588474,5.67156195150444,0.0432648555103608,19.1869364716055,,both,BEN,L
Bhutan,2017,32.82433841,2017-01-01,76.7884016654277,2.08684525771005,4.95508366985129,41.8198241406363,17.6203577207514,both,BTN,LM
Bolivia,2017,38.59775613,2017-01-01,56.7046527339133,4.1952063010676,2.8227580554717,,,both,BOL,LM
Bosnia and Herzegovina,2017,39.98146666,2017-01-01,96.6458791411189,3.24410095889466,0.810039425333895,,33.8899252873302,both,BIH,UM
Brazil,2017,48.28909809,2017-01-01,24.3197343746749,1.32286905404399,3.44637335032669,,36.2476538726346,both,BRA,UM
Bulgaria,2017,32.01050037,2017-01-01,129.634429048004,2.74592644707793,2.06159619443141,,32.053809859234,both,BGR,UM
Burkina Faso,2017,26.11117316,2017-01-01,59.2687802020168,6.20348941121868,1.48299897161325,,18.4897905554418,both,BFA,L
Burundi,2017,24.09336703,2017-01-01,22.2402931011977,0.500001262429279,16.0525353030392,6.76917770208136,17.6948478838913,both,BDI,L
Cabo Verde,2017,27.98318439,2017-01-01,100.052133904219,4.5513148102974,0.784415251101334,,18.6694945913411,both,CPV,LM
Cambodia,2017,22.35590828,2017-01-01,121.155451298689,8.07503915535979,2.91263557371478,,10.7989673791136,both,KHM,LM
Canada,2017,40.45540565,2017-01-01,65.1010608504649,3.03383490260789,1.59688412852977,,17.6065954076372,both,CAN,H
Central African Republic,2017,13.8559162,2017-01-01,57.1435457117119,4.52727821346231,4.18072331871267,,8.67679860120799,both,CAF,L
Chad,2017,14.88007968,2017-01-01,73.5750081822223,-2.98869598553931,-1.53709962980849,16.892326087198,,both,TCD,L
Chile,2017,25.49262058,2017-01-01,56.0261589665752,1.35769537797211,2.18271846868519,,22.3472564732169,both,CHL,H
China,2017,32.63516352,2017-01-01,37.6324132404263,6.94720079331685,1.59313600071436,36.6917701282452,,both,CHN,UM
Colombia,2017,29.32049071,2017-01-01,35.2829149424588,1.35936086788746,4.31431325695011,,27.5049639074473,both,COL,UM
Comoros,2017,18.84940369,2017-01-01,40.164358921352,3.81576287682401,,,,both,COM,L
"Congo, Dem. Rep.",2017,9.98949998,2017-01-01,74.2913796171904,3.7269476588301,,22.8694125303581,7.73700772380537,both,COD,L
"Congo, Rep.",2017,26.59968936,2017-01-01,94.6170952583422,-5.59477371915547,0.450063823285546,27.9147864525137,16.0396616415927,both,COG,LM
Costa Rica,2017,19.15675383,2017-01-01,65.0719537438815,4.1576989627609,1.62590692991732,,25.3967283752901,both,CRI,UM
Croatia,2017,44.16232481,2017-01-01,97.2213314044204,3.28095812140658,1.12937210282347,16.8655511587887,39.2323130109004,both,HRV,H
Cyprus,2017,36.41045081,2017-01-01,148.013355558135,5.75083246014417,0.531766496174467,,34.8145781782417,both,CYP,H
Czechia,2017,38.98008567,2017-01-01,147.750834854762,5.17356528805017,2.4505339846014,,31.386098316698,both,CZE,H
Cote d'Ivoire,2017,18.10908886,2017-01-01,48.6625074729482,7.41076242592504,0.685881065304603,16.1847603706025,14.9472059883342,both,,
Denmark,2017,50.54953123,2017-01-01,104.215676920442,3.05647724393516,1.14713216957602,,37.0791432905642,both,DNK,H
Djibouti,2017,28.16687196,2017-01-01,305.967966403468,5.458091517212,0.568112117084804,19.5647903044107,,both,DJI,LM
Dominica,2017,53.97979713,2017-01-01,102.628196479168,-6.61899463280534,0.296252889279487,,,both,DMA,UM
Dominican Republic,2017,17.06411858,2017-01-01,50.2250854248266,4.66670467732366,3.27955694678546,20.6339814977464,16.0194816377183,both,DOM,UM
Ecuador,2017,40.59005585,2017-01-01,43.6177233172817,5.97039880954841,0.417335588666825,12.5199979446237,31.5192679680287,both,ECU,UM
El Salvador,2017,27.76348143,2017-01-01,74.3046511916519,2.24761908134138,1.0123540331558,13.4523977759087,24.8439899000093,both,SLV,LM
Equatorial Guinea,2017,20.06960395,2017-01-01,102.428258251803,-5.66750850486686,0.74435474661241,1.88288810160373,9.90214268336292,both,GNQ,UM
Estonia,2017,39.23615496,2017-01-01,144.635650944133,5.63467432229395,3.41723549488054,,34.3562227179428,both,EST,H
Eswatini,2017,35.07781169,2017-01-01,,2.46505860491378,6.22137528933118,,27.2251535947232,both,SWZ,LM
Ethiopia,2017,17.98671979,2017-01-01,31.1036313022906,9.56418964295607,10.6871150284238,24.5134811156349,11.232503563404,both,ETH,L
Fiji,2017,28.11372126,2017-01-01,97.0216625877761,5.35336493706966,3.3475783475784,12.30100275241,25.3702932917658,both,FJI,UM
Finland,2017,53.63255134,2017-01-01,75.9387822310041,3.30337016113322,0.754015047084346,,38.1663150961701,both,FIN,H
France,2017,56.50345066,2017-01-01,65.3958481559711,2.08361485062076,1.03228275064662,,47.823769500155,both,FRA,H
Gabon,2017,18.11373199,2017-01-01,75.0687404456638,0.472642030911146,2.65192583143902,19.6507583461545,15.6674947805283,both,GAB,UM
Georgia,2017,27.59553719,2017-01-01,102.584277697146,5.15990261658827,6.03531725272117,,26.8621190130624,both,GEO,LM
Germany,2017,44.17515518,2017-01-01,77.5666369468435,2.71602451931592,1.50949485109628,,27.5391986454965,both,DEU,H
Ghana,2017,17.5822052,2017-01-01,70.5483652904116,8.12889488100956,12.3719215507048,,17.355240305187,both,GHA,LM
Greece,2017,48.49634437,2017-01-01,70.8826066741577,1.47312498503697,1.12125452031419,,47.670388743995,both,GRC,H
Grenada,2017,22.58914824,2017-01-01,,4.43867566948151,0.908458255874249,,,both,GRD,UM
Guatemala,2017,12.77754783,2017-01-01,46.0694204013621,3.07985149125689,4.42453655182538,12.5396489858356,12.8935255221021,both,GTM,UM
Guinea,2017,17.34601496,2017-01-01,101.251633768429,10.3000053427355,8.91435947913097,,,both,GIN,L
Guinea-Bissau,2017,18.10815912,2017-01-01,56.9137475938811,4.78899161900992,1.69111461822289,,11.598029335023,both,GNB,L
Guyana,2017,26.29538433,2017-01-01,,3.73449154571284,1.90465615515584,,,both,GUY,UM
Haiti,2017,10.22572964,2017-01-01,42.0745477868911,2.51027134544685,10.6800887242584,10.6974961941678,,both,HTI,L
Honduras,2017,26.85790184,2017-01-01,101.813111079622,4.84291391050387,3.93436084442044,19.5536093838275,,both,HND,LM
"Hong Kong SAR, China",2017,17.36061357,2017-01-01,376.795666734722,3.7961040663029,1.49387243939522,16.7369965006161,,both,HKG,H
Hungary,2017,46.71773883,2017-01-01,165.228515608639,4.27197601620695,2.34824281150154,,42.0818241090581,both,HUN,H
Iceland,2017,44.40928114,2017-01-01,86.9789469759093,4.19494882908376,1.76041559180596,,31.4502546624909,both,ISL,H
India,2017,26.23166259,2017-01-01,40.7424969545225,6.79538341897911,3.32817337461298,24.5914186645241,15.6141099220983,both,IND,LM
Indonesia,2017,16.56237752,2017-01-01,39.3554970704606,5.06978590134916,3.80879806953157,,14.2990290989907,both,IDN,LM
"Iran, Islamic Rep.",2017,17.1180675,2017-01-01,44.7448707659087,2.75850524578875,8.04492437660278,,,both,IRN,UM
Ireland,2017,26.09321037,2017-01-01,225.953602553095,10.0496285394614,0.362173038229378,,23.7360954155754,both,IRL,H
Israel,2017,38.41324515,2017-01-01,56.7216177734814,4.27342178782185,0.25941497450575,,35.5953127617788,both,ISR,H
Italy,2017,48.76335445,2017-01-01,57.5829940274911,1.60369994648362,1.22653316645812,,42.7139002564069,both,ITA,H
Jamaica,2017,28.62619326,2017-01-01,83.523172517513,0.997123062335191,4.37839864991561,,26.6616007704384,both,JAM,UM
Japan,2017,36.68607941,2017-01-01,34.4232135721686,1.67533175166503,0.484199796126385,,16.1953485344611,both,JPN,H
Jordan,2017,28.69775961,2017-01-01,89.7316005071358,2.47359815449045,3.32389447576097,,25.5588744285486,both,JOR,UM
Kenya,2017,25.16890343,2017-01-01,35.9950578754074,3.83795817364721,8.00564967709945,,25.1285090916527,both,KEN,LM
Kiribati,2017,109.0316025,2017-01-01,100.561259262697,3.74913001948165,0.355520888546828,,64.4148087955277,both,KIR,LM
"Korea, Rep.",2017,19.63786858,2017-01-01,77.1209178066416,3.15963574012777,1.94433230786366,27.0862116659481,23.9628732652167,both,KOR,H
Kuwait,2017,52.02366418,2017-01-01,97.8400466329124,-4.71222158000512,2.17183298510006,,,both,KWT,H
Kyrgyz Republic,2017,37.02014382,2017-01-01,100.617445813258,4.73993722377884,3.1753098637994,,26.0497698575071,both,KGZ,LM
Latvia,2017,36.48830066,2017-01-01,128.714003328884,3.39894937779009,2.93036312374665,,43.723902231293,both,LVA,H
Lebanon,2017,30.57158583,2017-01-01,68.4554292593276,0.903028464073813,4.32135218303191,19.9205781418149,25.9835892601139,both,LBN,UM
Lesotho,2017,50.4400615,2017-01-01,146.366771329494,-3.13817493733471,4.447699373763,,39.7153423495164,both,LSO,LM
Luxembourg,2017,41.27731657,2017-01-01,353.793991980303,1.31718766293677,1.73079959118887,,37.758533855547,both,LUX,H
Madagascar,2017,14.94237671,2017-01-01,65.3434015072915,3.93330759462793,8.60905075422949,13.4588785068682,10.5891148272501,both,MDG,L
Malaysia,2017,22.04305991,2017-01-01,133.155173371956,5.81272240983328,3.87120115774237,17.0894121379435,15.8258190286835,both,MYS,UM
Maldives,2017,30.75432291,2017-01-01,141.912110516944,7.05453901381581,2.81747338234509,,20.3517479915771,both,MDV,UM
Marshall Islands,2017,63.9332931,2017-01-01,125.145250350959,3.55815188528943,,,60.7703738886289,both,MHL,UM
Mexico,2017,25.01818029,2017-01-01,76.9521260407254,1.87172853327193,6.04145724018986,20.2471681492463,19.8664920928197,both,MEX,UM
"Micronesia, Fed. Sts.",2017,62.54989806,2017-01-01,103.181727019499,0.823045267489704,0.58225373525489,,22.6389841132575,both,FSM,LM
Moldova,2017,30.97831861,2017-01-01,88.6233902754378,4.17561205106279,6.57022997455605,,27.2406325954008,both,MDA,LM
Mongolia,2017,32.17695063,2017-01-01,115.932901867963,5.63687638694772,4.30143105302342,,23.7015119822005,both,MNG,LM
Morocco,2017,27.8109923,2017-01-01,74.1733578786573,5.05789816173446,0.754663249323619,,22.6792712298231,both,MAR,LM
Mozambique,2017,29.06585281,2017-01-01,105.745640702087,2.63820737310658,15.1132073899384,,17.6256749397463,both,MOZ,L
Myanmar,2017,20.76670194,2017-01-01,,6.13610824360305,4.5725365531752,,16.9198889367861,both,MMR,LM
Namibia,2017,38.09311198,2017-01-01,81.2196661011436,-1.02724808856709,6.14579981111164,14.9427955172372,38.5620994254896,both,NAM,UM
Netherlands,2017,42.45907991,2017-01-01,159.646059656847,2.7815460987956,1.38145871407206,,37.1677314443019,both,NLD,H
New Zealand,2017,35.63498965,2017-01-01,54.1902285329041,3.39728250444887,1.85078767452536,,29.9213102461441,both,NZL,H
Nicaragua,2017,27.25809603,2017-01-01,96.3799845515111,4.63253398090997,3.85067166284727,18.8099835859805,16.5222279336946,both,NIC,LM
Niger,2017,19.50927765,2017-01-01,39.0711117370149,5.00536078615544,2.79637318871275,17.770467638936,,both,NER,L
Nigeria,2017,11.99056378,2017-01-01,,0.80588661910221,16.5022662139641,,,both,NGA,LM
North Macedonia,2017,31.76332215,2017-01-01,124.13728389629,1.08177273813243,1.35161889677442,17.6049251422895,27.9967047089011,both,MKD,UM
Norway,2017,49.2265813,2017-01-01,69.1087817621061,2.46374628510146,1.87510059552554,,38.6946477433892,both,NOR,H
Oman,2017,39.42849963,2017-01-01,88.9531480182956,0.304057565922449,1.58909413567799,,,both,OMN,H
Pakistan,2017,19.12794032,2017-01-01,25.4720364087022,4.43262590683975,4.08537368032608,11.558678370905,,both,PAK,LM
Panama,2017,21.38727621,2017-01-01,84.0475372402933,5.7440594635578,0.875585918759878,,13.9417844546437,both,PAN,H
Papua New Guinea,2017,18.36665426,2017-01-01,,3.53461081750459,5.42204568023834,,16.582991808656,both,PNG,LM
Paraguay,2017,19.47078144,2017-01-01,71.0801344038377,4.81007885554041,3.60247741348943,,14.4661468516944,both,PRY,UM
Peru,2017,21.08276885,2017-01-01,47.5135503619971,2.51883544233135,2.99490045809443,,20.1502784685185,both,PER,UM
Philippines,2017,19.45740549,2017-01-01,68.1683697434961,6.93098832521765,2.85318772590947,,13.6131575685269,both,PHL,LM
Poland,2017,41.4190632,2017-01-01,100.56589524628,5.15245773325907,2.0759355367385,13.6934700724735,34.2541901287837,both,POL,H
Portugal,2017,45.36806107,2017-01-01,84.8077923069539,3.31472078233416,1.36861411643472,,41.5097092956311,both,PRT,H
Qatar,2017,34.66314007,2017-01-01,91.4945879195194,-1.49760470227838,0.394878914083005,,,both,QAT,H
Romania,2017,31.01863626,2017-01-01,87.1560645667801,8.19547826641261,1.3390212110439,20.2642613976224,31.596734508301,both,ROU,UM
Russian Federation,2017,34.83015405,2017-01-01,46.8765243371311,1.82579006401834,3.68332944412233,18.1243541699331,30.7103051722937,both,RUS,UM
Rwanda,2017,25.09193948,2017-01-01,53.6752674177253,3.91817093628465,8.27953672260832,,18.6727527881822,both,RWA,L
Saint Kitts and Nevis,2017,26.99529614,,,,,,,left_only,,
Saint Lucia,2017,23.10280359,,,,,,,left_only,,
Saint Vincent and the Grenadines,2017,28.36723385,,,,,,,left_only,,
Saudi Arabia,2017,32.06712295,2017-01-01,61.8143165636667,0.911048655580274,-0.838194579675018,17.401975958795,26.9356079112944,both,SAU,H
Senegal,2017,22.4630224,2017-01-01,57.7052798455617,7.4074861863013,1.3181531484778,17.0391712590991,19.7879059351511,both,SEN,L
Seychelles,2017,32.25043808,2017-01-01,197.442236417869,6.95416218794271,2.85679575568437,20.1188450018735,29.9813051420321,both,SYC,H
Slovak Republic,2017,39.49490905,2017-01-01,186.644687399549,2.87473225538896,1.31194588223228,,37.0392854927539,both,SVK,H
Slovenia,2017,44.07004671,2017-01-01,158.70213584467,5.17440453956443,1.42910743319306,,39.3057316565459,both,SVN,H
Solomon Islands,2017,37.35691672,2017-01-01,82.1975709060796,3.07534803424636,0.488686760261083,,30.2343767509483,both,SLB,LM
South Africa,2017,29.8599594,2017-01-01,53.5359318293741,1.15794695181735,5.18424664766128,13.3565288079182,33.2518124768773,both,ZAF,UM
Spain,2017,41.31340259,2017-01-01,66.167446137857,2.8960420808163,1.95607633363963,,31.6343083560679,both,ESP,H
Sri Lanka,2017,17.88419371,2017-01-01,47.14040980146,6.4606812707036,7.70413767850602,,15.3308825079959,both,LKA,LM
Sudan,2017,12.81240776,2017-01-01,17.8313898297102,0.70925628476644,32.3516260968437,,,both,SDN,LM
Suriname,2017,27.19899002,2017-01-01,,1.56603782534897,21.9969430173304,,,both,SUR,UM
Sweden,2017,48.24074927,2017-01-01,85.9212504203118,1.82515601494717,1.79449904665589,,31.9272025376033,both,SWE,H
Switzerland,2017,32.44594891,2017-01-01,123.621807602301,1.36279955711416,0.533787839825897,,17.2162171396998,both,CHE,H
Tajikistan,2017,33.78431962,2017-01-01,53.7861046057767,7.10000041864309,,,,both,TJK,L
Tanzania,2017,16.57257469,2017-01-01,33.1125919853124,6.76227716834148,5.31871605228931,25.0512318635371,15.7386532808111,both,TZA,L
Thailand,2017,21.52165035,2017-01-01,120.891427433638,4.1776810321001,0.665631893135106,17.1318843252071,19.122663547864,both,THA,UM
Togo,2017,16.27167508,2017-01-01,57.6019844158645,4.00813326162304,-0.981889868943119,12.2645231739869,11.5121383933709,both,TGO,L
Trinidad and Tobago,2017,31.45653166,2017-01-01,,-4.80082842878679,1.88038440183532,,32.7548794048525,both,TTO,H
Tunisia,2017,28.72472414,2017-01-01,95.8068453066566,2.23783867965943,5.30884839565844,,,both,TUN,LM
Turkiye,2017,33.35195961,2017-01-01,55.762168749568,7.50199748917491,11.1443110840765,,31.7322423517169,both,,
Uganda,2017,16.28849319,2017-01-01,36.8370529334101,3.13140551723596,5.20971705914209,19.6990467674949,11.2580442930702,both,UGA,L
Ukraine,2017,41.64633843,2017-01-01,104.034982911399,2.35997228099491,14.4383227488749,,33.6062064378191,both,UKR,LM
United Arab Emirates,2017,28.13613073,2017-01-01,170.920806880828,0.735068713165646,1.96682557818842,,4.01528734019957,both,ARE,H
United Kingdom,2017,39.00910692,2017-01-01,63.1216500310687,2.65650489309972,2.55775577557747,,37.1041862546711,both,GBR,H
United States,2017,35.44777909,2017-01-01,27.1253382222874,2.45762230322211,2.13011000365961,17.5146447841236,22.1406996557534,both,USA,H
Uruguay,2017,29.72743856,2017-01-01,46.3779742168379,1.74037648675632,6.2180938256186,,31.2481020191111,both,URY,H
Uzbekistan,2017,22.35243585,2017-01-01,42.5595081895289,4.39527463345708,13.8757425441634,,12.7115047065447,both,UZB,LM
Vanuatu,2017,37.13459832,2017-01-01,105.524349503104,6.31730538443077,3.08452624403546,,26.9289380223208,both,VUT,LM
"Venezuela, RB",2017,21.7661987,2017-01-01,,,,,,both,VEN,UM
Viet Nam,2017,21.52930646,2017-01-01,160.98008365887,6.94019037359206,3.52025688811617,,,both,VNM,LM
"Yemen, Rep.",2017,8.392471485,2017-01-01,44.9524329172497,-5.07179563883867,,2.0,,both,YEM,L
,2017,,,,,,,,left_only,,
,2017,,,,,,,,left_only,,
Albania,2018,29.07687116,2018-01-01,75.6940706898154,4.01934561695576,2.02805963071136,,22.9293200978631,both,ALB,UM
Algeria,2018,40.32091107,2018-01-01,52.4361676779223,1.40000000000002,4.26999020467084,,,both,DZA,UM
Angola,2018,20.57876095,2018-01-01,66.3780133263399,-1.31636168896895,19.6289379701521,12.649653512588,15.6076580956447,both,AGO,LM
Antigua and Barbuda,2018,22.30060332,2018-01-01,130.655152659419,6.95318609219737,1.20715793367008,,,both,ATG,H
Argentina,2018,38.94920824,2018-01-01,30.7625359549926,-2.61739646282038,,,22.6877806247463,both,ARG,UM
Aruba,2018,24.86275624,2018-01-01,145.213552350892,2.39708527621045,3.62604141352961,,,both,ABW,H
Australia,2018,36.87688347,2018-01-01,43.7360650798433,2.87846971467883,1.91140094445691,20.7128490346327,26.2293809326048,both,AUS,H
Austria,2018,48.75764412,2018-01-01,108.377969971828,2.48422086689928,1.9983798142954,,43.9574360977699,both,AUT,H
Azerbaijan,2018,33.18291904,2018-01-01,91.6725765369825,1.49999999999999,2.26854690373999,,21.402262398242,both,AZE,UM
"Bahamas, The",2018,19.74244382,2018-01-01,76.2041249861285,2.62988985993933,2.26586346678736,,17.6647616480921,both,BHS,H
Bahrain,2018,33.56767664,2018-01-01,144.075372574535,2.05258864979861,2.08766938046978,24.6512196892501,22.4700360043582,both,BHR,H
Bangladesh,2018,12.95035556,2018-01-01,32.5146317240884,7.31941263014136,5.54362139486476,24.9440134104861,7.4941450180451,both,BGD,LM
Barbados,2018,29.33784087,2018-01-01,,-1.17406509373819,3.67381410406801,,,both,BRB,H
Belgium,2018,52.2650967,2018-01-01,168.277692877218,1.87796857219402,2.05316499865186,,39.9416268146679,both,BEL,H
Belize,2018,26.59203994,2018-01-01,100.664995094298,1.11057125008675,0.269982622646335,,,both,BLZ,UM
Benin,2018,16.56750801,2018-01-01,61.7951944903448,6.69725362180888,0.919170717886054,21.7850889734285,,both,BEN,L
Bhutan,2018,33.48708719,2018-01-01,79.7397203478125,3.50187183723874,2.7239638618372,42.8576053710076,19.3875030477856,both,BTN,LM
Bolivia,2018,37.09449656,2018-01-01,57.1099646333271,4.22362351118875,2.27205987230155,,,both,BOL,LM
Bosnia and Herzegovina,2018,40.42331932,2018-01-01,98.4320911961869,3.82749920546897,1.41710814018034,,34.4993474661743,both,BIH,UM
Brazil,2018,47.51002481,2018-01-01,28.8762033759743,1.783666761634,3.66485028376729,,35.453999893748,both,BRA,UM
Bulgaria,2018,34.31130069,2018-01-01,128.865565279241,2.5494643471818,2.81454473824829,,33.1368354133196,both,BGR,UM
Burkina Faso,2018,24.22177389,2018-01-01,60.5956256236488,6.60456906812341,1.95594302672523,,17.3707418259823,both,BFA,L
Burundi,2018,26.01865093,2018-01-01,26.5997024647774,1.60993542127714,-2.81469807668465,8.68286642219897,,both,BDI,L
Cabo Verde,2018,27.53893457,2018-01-01,105.867524052105,3.70696458310842,1.25699566690509,,22.5105795417778,both,CPV,LM
Cambodia,2018,23.02905156,2018-01-01,118.43765541305,8.77622376224463,2.45908515380146,,10.7640676815512,both,KHM,LM
Canada,2018,40.6623503,2018-01-01,66.5998858508762,2.74296343112555,2.26822567248103,,17.5409004540917,both,CAN,H
Central African Republic,2018,17.60666103,2018-01-01,49.6602000024318,3.78944359275462,1.61215686991555,8.99796999922992,10.1233533419528,both,CAF,L
Chad,2018,13.34233158,2018-01-01,74.2047537321657,2.37403780037786,4.27462198610545,16.4725595554271,,both,TCD,L
Chile,2018,25.61566243,2018-01-01,58.1770506331731,3.99002947521676,2.43488981353057,,22.6179870091523,both,CHL,H
China,2018,33.27694177,2018-01-01,37.5657841021374,6.7497738324959,2.07479039965576,38.0581557511229,,both,CHN,UM
Colombia,2018,34.65789434,2018-01-01,36.5347527968973,2.56432428277704,3.24056932930569,,29.9717907219429,both,COL,UM
Comoros,2018,19.16754003,2018-01-01,42.996153341343,3.6424511379732,,,,both,COM,LM
"Congo, Dem. Rep.",2018,12.01815653,2018-01-01,69.9197291501817,5.82112109969025,,18.6438377451372,9.88439014375416,both,COD,L
"Congo, Rep.",2018,17.78659002,2018-01-01,100.583216779714,-2.30431780125842,1.15277896375523,20.0585783073426,16.4220244342388,both,COG,LM
Costa Rica,2018,18.89518062,2018-01-01,66.945342016636,2.6159044043379,2.22111461526581,,28.9192248274544,both,CRI,UM
Croatia,2018,45.30270354,2018-01-01,99.06781797397,2.90468149344008,1.50012501041756,16.5115430840865,38.7085821733196,both,HRV,H
Cyprus,2018,42.61399551,2018-01-01,147.623567410054,6.27166730438427,1.43549119531759,,38.3990163516317,both,CYP,H
Czechia,2018,40.59462246,2018-01-01,145.141717890789,2.83030589412112,2.14949494949493,,31.8283646893324,both,CZE,H
Cote d'Ivoire,2018,17.56062831,2018-01-01,46.0375087102874,4.84314605889178,0.359409031380677,16.5322801075232,14.7370417836244,both,,
Denmark,2018,50.54832547,2018-01-01,108.813985501909,1.86000748885226,0.813609467455631,,36.9625760820316,both,DNK,H
Djibouti,2018,26.8121224,2018-01-01,300.398686676008,4.7744168883374,0.14797084987711,19.7708887463817,,both,DJI,LM
Dominica,2018,63.43154965,2018-01-01,106.96050417924,3.54758441831531,0.98919111918989,,,both,DMA,UM
Dominican Republic,2018,16.3516433,2018-01-01,52.0559663874181,6.98252758458058,3.56443426013508,22.8958419312645,15.704552140793,both,DOM,UM
