,country,year,gov_exp,date,trade,growth,inf,inv_share,_merge,code,income_cat,balanced
3924,Nicaragua,2015,25.33747421,2015-01-01,98.1935940317566,4.79144081994679,3.99737996694396,21.768615529742,both,NIC,LM,False
3925,Niger,2015,24.23784209,2015-01-01,44.727430371186,4.39264883207291,-0.576090369833189,21.9002043398887,both,NER,L,False
3927,North Macedonia,2015,32.22232957,2015-01-01,113.698443879103,3.85586514041738,-0.299920475631552,17.917315682507,both,MKD,UM,False
3930,Pakistan,2015,17.83293367,2015-01-01,26.6881846039541,4.21794209572506,2.52932817254229,11.6390454754224,both,PAK,LM,True
3936,Poland,2015,41.73671785,2015-01-01,92.2554272741942,4.43176700264478,-0.87412587412577,15.7394484926645,both,POL,H,False
3939,Romania,2015,34.16299334,2015-01-01,83.5205767017155,3.1570360543854,-0.594156437495203,19.7145664450116,both,ROU,UM,False
3940,Russian Federation,2015,35.27343557,2015-01-01,49.3593493116887,-1.97271922580408,15.5344050528403,17.1720403924061,both,RUS,UM,False
3945,Saudi Arabia,2015,39.88308622,2015-01-01,69.5038887645256,4.5090590631757,1.20607322150109,18.5875615299498,both,SAU,H,False
3946,Senegal,2015,22.94690564,2015-01-01,58.1103376742017,6.36704365066983,0.13521193363526,16.9887473652658,both,SEN,L,False
3947,Seychelles,2015,31.11626464,2015-01-01,187.475012467679,8.9140088750469,4.04194410725617,23.1163830937744,both,SYC,H,True
3951,South Africa,2015,30.16409016,2015-01-01,56.7266761447156,1.32186223678229,4.54064227737906,14.5187874558977,both,ZAF,UM,True
3959,Tanzania,2015,17.15079339,2015-01-01,40.7576808778314,6.16062877406682,5.58816952959298,22.6987673925511,both,TZA,L,False
3960,Thailand,2015,22.18220529,2015-01-01,124.839662152526,3.13404724911635,-0.900424963291569,18.2352868414696,both,THA,UM,True
3965,Uganda,2015,15.05742624,2015-01-01,37.6892983324358,5.18785986002466,5.58968606251725,18.8583039158294,both,UGA,L,False
3969,United States,2015,35.19203121,2015-01-01,27.6882139340768,2.94555045455233,0.118627135552451,17.2088260744632,both,USA,H,False
3970,Uruguay,2015,28.35098848,2015-01-01,45.3282408087534,0.370741257681345,8.66626987079328,15.2235124111288,both,URY,H,False
3975,"Yemen, Rep.",2015,19.43018107,2015-01-01,31.637537629292,-27.9945462536875,,0.999999999601943,both,YEM,LM,False
3980,Angola,2016,22.04314336,2016-01-01,53.3701580675988,-2.58004964404932,30.6944150806719,22.3811545076865,both,AGO,LM,False
3984,Australia,2016,37.26710799,2016-01-01,40.974079475775,2.7593859723839,1.27699094497324,22.1437903292933,both,AUS,H,True
3988,Bahrain,2016,34.98008364,2016-01-01,132.414933629708,3.81499327422425,2.78679347602044,21.7741023998794,both,BHR,H,False
3989,Bangladesh,2016,11.60095211,2016-01-01,31.3341501346142,7.11347821270093,5.51352572692995,23.704138087815,both,BGD,LM,True
3993,Benin,2016,15.42778642,2016-01-01,58.9869283378276,3.33967342629693,-0.793310145785534,15.4243329626579,both,BEN,L,True
3994,Bhutan,2016,32.64058682,2016-01-01,76.3847528914639,8.47594335542423,3.21988689395718,44.8312378572719,both,BTN,LM,False
4000,Burundi,2016,22.57439373,2016-01-01,23.0437252570449,-0.600000909116389,5.55768961400965,7.3009010841312,both,BDI,L,False
4005,Chad,2016,14.3660173,2016-01-01,63.2969251336898,-6.25552708545281,-0.792440525236016,20.636560828877,both,TCD,L,False
4007,China,2016,32.31619708,2016-01-01,36.8944150170789,6.84876220495761,2.00000182191943,37.0592815836999,both,CHN,UM,False
4010,"Congo, Dem. Rep.",2016,13.92686079,2016-01-01,55.9252102624116,2.39939891133452,2.88585107289988,14.0153267318259,both,COD,L,False
4011,"Congo, Rep.",2016,38.80661779,2016-01-01,122.259818284021,-8.68524343913786,3.19056179723773,59.2500364752121,both,COG,LM,False
4013,Croatia,2016,45.84141472,2016-01-01,92.1307890861689,3.46112947356767,-1.12500000000002,16.4289449424553,both,HRV,UM,False
4016,Cote d'Ivoire,2016,17.5808322,2016-01-01,47.5655783613535,7.17275963956332,0.723178457513217,18.0013665561033,both,,,False
4018,Djibouti,2016,32.66236091,2016-01-01,213.071998607921,7.1234323372872,2.73841208738755,19.2545608558456,both,DJI,LM,False
4020,Dominican Republic,2016,16.97443819,2016-01-01,51.5859712555968,6.65920026269582,1.61416607245223,20.4450659359224,both,DOM,UM,False
4021,Ecuador,2016,43.16639,2016-01-01,40.5344917996647,-0.687954245877947,1.72826463324533,10.9439772425577,both,ECU,UM,False
4022,El Salvador,2016,27.46163723,2016-01-01,72.8190933731491,2.53906241135864,0.60404908699661,13.0300275758812,both,SLV,LM,True
4023,Equatorial Guinea,2016,27.81849665,2016-01-01,92.6007307237942,-8.81641723219757,1.41193915479015,3.13452205141655,both,GNQ,UM,False
4026,Ethiopia,2016,17.91296873,2016-01-01,34.8990528009428,9.43348265784402,6.62813337230924,23.4737042733964,both,ETH,L,False
4027,Fiji,2016,32.08174605,2016-01-01,97.1744907814101,2.44565200769968,3.86322538221269,12.5967111810609,both,FJI,UM,False
4030,Gabon,2016,21.84773545,2016-01-01,70.1333810645308,2.09144220829562,2.10670712784054,21.8731455180854,both,GAB,UM,False
4036,Guatemala,2016,12.56576025,2016-01-01,46.3727375188895,2.67780255532826,4.44844199942827,12.8788744850976,both,GTM,LM,False
4040,Haiti,2016,10.5481046,2016-01-01,41.4109022161974,1.81246807847532,11.5029073942666,8.36458131941968,both,HTI,L,False
4041,Honduras,2016,27.38256279,2016-01-01,99.8157169505924,3.89297219726413,2.72461223295289,18.8314530977559,both,HND,LM,False
4042,"Hong Kong SAR, China",2016,18.25123877,2016-01-01,371.727231773253,2.17543135634364,2.40930743862224,16.5288818187439,both,HKG,H,True
4045,India,2016,27.23284354,2016-01-01,40.082485713276,8.25630550179086,4.94821634062141,24.484273183949,both,IND,LM,False
4056,"Korea, Rep.",2016,19.4875905,2016-01-01,73.6038094655981,2.94688171508626,0.971685739912168,25.2891520557801,both,KOR,H,True
4060,Lebanon,2016,28.2835095,2016-01-01,67.7236177908116,1.55454940856943,-0.783359624361508,20.5442501314905,both,LBN,UM,True
4063,Madagascar,2016,13.54556502,2016-01-01,60.8346984831423,3.99314606199499,6.03575858154679,14.544949605912,both,MDG,L,True
4064,Malaysia,2016,22.85767608,2016-01-01,126.8990100257,4.44978139761541,2.09056659525742,16.926073642895,both,MYS,UM,True
4067,Mexico,2016,26.52252094,2016-01-01,75.6903034088551,1.77249323845399,2.8217078474766,20.2994411874913,both,MEX,UM,True
4074,Namibia,2016,41.76227854,2016-01-01,93.966187960162,0.0337944502063294,6.72858234593338,18.2839650290629,both,NAM,UM,False
4077,Nicaragua,2016,26.75071092,2016-01-01,93.8137226799488,4.56295442923394,3.52317317628473,20.2326822892697,both,NIC,LM,False
4078,Niger,2016,19.36160476,2016-01-01,36.4881092245519,5.74089315058157,1.65388922387806,19.1724954060285,both,NER,L,False
4080,North Macedonia,2016,31.10724049,2016-01-01,116.185408418026,2.84820519363306,-0.23929078768441,18.1331587689876,both,MKD,UM,False
4083,Pakistan,2016,17.7120132,2016-01-01,24.7015795148236,6.57383828511043,3.7651191635658,11.57912093577,both,PAK,LM,True
4089,Poland,2016,41.33414497,2016-01-01,96.8659028060623,3.03117767594847,-0.664767331433961,15.0635298196135,both,POL,H,False
4092,Romania,2016,31.81297043,2016-01-01,85.8925282906884,2.85993252302089,-1.54479666813897,19.3738923144976,both,ROU,UM,False
4093,Russian Federation,2016,36.58620283,2016-01-01,46.5181198396096,0.193690071260534,7.04244762954799,17.1901919241825,both,RUS,UM,False
4098,Saudi Arabia,2016,34.4549385,2016-01-01,59.9054254254254,1.88449273567737,2.06884036053473,17.8452852852853,both,SAU,H,False
4099,Senegal,2016,23.96309153,2016-01-01,54.1081692072139,6.35606857181878,0.837284942557434,15.7849285800126,both,SEN,L,False
4100,Seychelles,2016,34.30382241,2016-01-01,180.866188390939,12.1175272453913,-1.01548191697626,21.3645284394403,both,SYC,H,True
4104,South Africa,2016,29.90856691,2016-01-01,55.8612575048782,0.664552307858116,6.57139642173964,13.984809835643,both,ZAF,UM,True
4112,Tanzania,2016,16.91065936,2016-01-01,35.4204704002636,6.86711619644551,5.17476629301493,23.3360093040661,both,TZA,L,False
4113,Thailand,2016,21.34974514,2016-01-01,120.57522728913,3.43515771692182,0.188149704448234,17.3357133560383,both,THA,UM,True
4114,Togo,2016,22.9029679,2016-01-01,65.5287522131519,4.21489560925825,1.28544847051417,12.1383730658373,both,TGO,L,False
4118,Uganda,2016,14.99469223,2016-01-01,31.2093620232119,4.78100029254482,5.70637504616212,22.0398076817345,both,UGA,L,False
4122,United States,2016,35.55270098,2016-01-01,26.4525977865465,1.81945147474293,1.26158320570536,17.2254825108736,both,USA,H,False
4128,"Yemen, Rep.",2016,16.06832953,2016-01-01,32.646270804184,-9.37512381761694,,1.0,both,YEM,LM,False
4133,Angola,2017,24.10278289,2017-01-01,52.2568222278462,-0.147212941085755,29.8444799015679,16.7677807134986,both,AGO,LM,False
4137,Australia,2017,36.76257416,2017-01-01,42.2037316765804,2.27959179820343,1.94864740944527,20.5072098904506,both,AUS,H,True
4141,Bahrain,2017,32.18078758,2017-01-01,136.026709538416,4.95383534123657,1.38671830576406,23.5523457342585,both,BHR,H,False
4142,Bangladesh,2017,12.23517375,2017-01-01,29.9997306724343,6.59024999794057,5.70207015717239,23.6604825730437,both,BGD,LM,True
4146,Benin,2017,17.78497173,2017-01-01,61.4765969588474,5.67156195150444,0.0432648555103608,19.1869364716055,both,BEN,L,True
4147,Bhutan,2017,32.82433841,2017-01-01,76.7884016654277,2.08684525771005,4.95508366985129,41.8198241406363,both,BTN,LM,False
4153,Burundi,2017,24.09336703,2017-01-01,22.2402931011977,0.500001262429279,16.0525353030392,6.76917770208136,both,BDI,L,False
4158,Chad,2017,14.88007968,2017-01-01,73.5750081822223,-2.98869598553931,-1.53709962980849,16.892326087198,both,TCD,L,False
4160,China,2017,32.63516352,2017-01-01,37.6324132404263,6.94720079331685,1.59313600071436,36.6917701282452,both,CHN,UM,False
4163,"Congo, Dem. Rep.",2017,9.98949998,2017-01-01,74.2913796171904,3.7269476588301,,22.8694125303581,both,COD,L,False
4164,"Congo, Rep.",2017,26.59968936,2017-01-01,94.6170952583422,-5.59477371915547,0.450063823285546,27.9147864525137,both,COG,LM,False
4166,Croatia,2017,44.16232481,2017-01-01,97.2213314044204,3.28095812140658,1.12937210282347,16.8655511587887,both,HRV,H,False
4169,Cote d'Ivoire,2017,18.10908886,2017-01-01,48.6625074729482,7.41076242592504,0.685881065304603,16.1847603706025,both,,,False
4171,Djibouti,2017,28.16687196,2017-01-01,305.967966403468,5.458091517212,0.568112117084804,19.5647903044107,both,DJI,LM,False
4173,Dominican Republic,2017,17.06411858,2017-01-01,50.2250854248266,4.66670467732366,3.27955694678546,20.6339814977464,both,DOM,UM,False
4174,Ecuador,2017,40.59005585,2017-01-01,43.6177233172817,5.97039880954841,0.417335588666825,12.5199979446237,both,ECU,UM,False
4175,El Salvador,2017,27.76348143,2017-01-01,74.3046511916519,2.24761908134138,1.0123540331558,13.4523977759087,both,SLV,LM,True
4176,Equatorial Guinea,2017,20.06960395,2017-01-01,102.428258251803,-5.66750850486686,0.74435474661241,1.88288810160373,both,GNQ,UM,False
4179,Ethiopia,2017,17.98671979,2017-01-01,31.1036313022906,9.56418964295607,10.6871150284238,24.5134811156349,both,ETH,L,False
4180,Fiji,2017,28.11372126,2017-01-01,97.0216625877761,5.35336493706966,3.3475783475784,12.30100275241,both,FJI,UM,False
4183,Gabon,2017,18.11373199,2017-01-01,75.0687404456638,0.472642030911146,2.65192583143902,19.6507583461545,both,GAB,UM,False
4189,Guatemala,2017,12.77754783,2017-01-01,46.0694204013621,3.07985149125689,4.42453655182538,12.5396489858356,both,GTM,UM,False
4193,Haiti,2017,10.22572964,2017-01-01,42.0745477868911,2.51027134544685,10.6800887242584,10.6974961941678,both,HTI,L,False
4194,Honduras,2017,26.85790184,2017-01-01,101.813111079622,4.84291391050387,3.93436084442044,19.5536093838275,both,HND,LM,False
4195,"Hong Kong SAR, China",2017,17.36061357,2017-01-01,376.795666734722,3.7961040663029,1.49387243939522,16.7369965006161,both,HKG,H,True
4198,India,2017,26.23166259,2017-01-01,40.7424969545225,6.79538341897911,3.32817337461298,24.5914186645241,both,IND,LM,False
4209,"Korea, Rep.",2017,19.63786858,2017-01-01,77.1209178066416,3.15963574012777,1.94433230786366,27.0862116659481,both,KOR,H,True
4213,Lebanon,2017,30.57158583,2017-01-01,68.4554292593276,0.903028464073813,4.32135218303191,19.9205781418149,both,LBN,UM,True
4216,Madagascar,2017,14.94237671,2017-01-01,65.3434015072915,3.93330759462793,8.60905075422949,13.4588785068682,both,MDG,L,True
4217,Malaysia,2017,22.04305991,2017-01-01,133.155173371956,5.81272240983328,3.87120115774237,17.0894121379435,both,MYS,UM,True
4220,Mexico,2017,25.01818029,2017-01-01,76.9521260407254,1.87172853327193,6.04145724018986,20.2471681492463,both,MEX,UM,True
4227,Namibia,2017,38.09311198,2017-01-01,81.2196661011436,-1.02724808856709,6.14579981111164,14.9427955172372,both,NAM,UM,False
4230,Nicaragua,2017,27.25809603,2017-01-01,96.3799845515111,4.63253398090997,3.85067166284727,18.8099835859805,both,NIC,LM,False
4231,Niger,2017,19.50927765,2017-01-01,39.0711117370149,5.00536078615544,2.79637318871275,17.770467638936,both,NER,L,False
4233,North Macedonia,2017,31.76332215,2017-01-01,124.13728389629,1.08177273813243,1.35161889677442,17.6049251422895,both,MKD,UM,False
4236,Pakistan,2017,19.12794032,2017-01-01,25.4720364087022,4.43262590683975,4.08537368032608,11.558678370905,both,PAK,LM,True
4242,Poland,2017,41.4190632,2017-01-01,100.56589524628,5.15245773325907,2.0759355367385,13.6934700724735,both,POL,H,False
4245,Romania,2017,31.01863626,2017-01-01,87.1560645667801,8.19547826641261,1.3390212110439,20.2642613976224,both,ROU,UM,False
4246,Russian Federation,2017,34.83015405,2017-01-01,46.8765243371311,1.82579006401834,3.68332944412233,18.1243541699331,both,RUS,UM,False
4251,Saudi Arabia,2017,32.06712295,2017-01-01,61.8143165636667,0.911048655580274,-0.838194579675018,17.401975958795,both,SAU,H,False
4252,Senegal,2017,22.4630224,2017-01-01,57.7052798455617,7.4074861863013,1.3181531484778,17.0391712590991,both,SEN,L,False
4253,Seychelles,2017,32.25043808,2017-01-01,197.442236417869,6.95416218794271,2.85679575568437,20.1188450018735,both,SYC,H,True
4257,South Africa,2017,29.8599594,2017-01-01,53.5359318293741,1.15794695181735,5.18424664766128,13.3565288079182,both,ZAF,UM,True
4265,Tanzania,2017,16.57257469,2017-01-01,33.1125919853124,6.76227716834148,5.31871605228931,25.0512318635371,both,TZA,L,False
4266,Thailand,2017,21.52165035,2017-01-01,120.891427433638,4.1776810321001,0.665631893135106,17.1318843252071,both,THA,UM,True
4267,Togo,2017,16.27167508,2017-01-01,57.6019844158645,4.00813326162304,-0.981889868943119,12.2645231739869,both,TGO,L,False
4271,Uganda,2017,16.28849319,2017-01-01,36.8370529334101,3.13140551723596,5.20971705914209,19.6990467674949,both,UGA,L,False
4275,United States,2017,35.44777909,2017-01-01,27.1253382222874,2.45762230322211,2.13011000365961,17.5146447841236,both,USA,H,False
4281,"Yemen, Rep.",2017,8.392471485,2017-01-01,44.9524329172497,-5.07179563883867,,2.0,both,YEM,L,False
4286,Angola,2018,20.57876095,2018-01-01,66.3780133263399,-1.31636168896895,19.6289379701521,12.649653512588,both,AGO,LM,False
4290,Australia,2018,36.87688347,2018-01-01,43.7360650798433,2.87846971467883,1.91140094445691,20.7128490346327,both,AUS,H,True
4294,Bahrain,2018,33.56767664,2018-01-01,144.075372574535,2.05258864979861,2.08766938046978,24.6512196892501,both,BHR,H,False
4295,Bangladesh,2018,12.95035556,2018-01-01,32.5146317240884,7.31941263014136,5.54362139486476,24.9440134104861,both,BGD,LM,True
4299,Benin,2018,16.56750801,2018-01-01,61.7951944903448,6.69725362180888,0.919170717886054,21.7850889734285,both,BEN,L,True
4300,Bhutan,2018,33.48708719,2018-01-01,79.7397203478125,3.50187183723874,2.7239638618372,42.8576053710076,both,BTN,LM,False
4306,Burundi,2018,26.01865093,2018-01-01,26.5997024647774,1.60993542127714,-2.81469807668465,8.68286642219897,both,BDI,L,False
4310,Central African Republic,2018,17.60666103,2018-01-01,49.6602000024318,3.78944359275462,1.61215686991555,8.99796999922992,both,CAF,L,False
4311,Chad,2018,13.34233158,2018-01-01,74.2047537321657,2.37403780037786,4.27462198610545,16.4725595554271,both,TCD,L,False
4313,China,2018,33.27694177,2018-01-01,37.5657841021374,6.7497738324959,2.07479039965576,38.0581557511229,both,CHN,UM,False
4316,"Congo, Dem. Rep.",2018,12.01815653,2018-01-01,69.9197291501817,5.82112109969025,,18.6438377451372,both,COD,L,False
4317,"Congo, Rep.",2018,17.78659002,2018-01-01,100.583216779714,-2.30431780125842,1.15277896375523,20.0585783073426,both,COG,LM,False
4319,Croatia,2018,45.30270354,2018-01-01,99.06781797397,2.90468149344008,1.50012501041756,16.5115430840865,both,HRV,H,False
4322,Cote d'Ivoire,2018,17.56062831,2018-01-01,46.0375087102874,4.84314605889178,0.359409031380677,16.5322801075232,both,,,False
4324,Djibouti,2018,26.8121224,2018-01-01,300.398686676008,4.7744168883374,0.14797084987711,19.7708887463817,both,DJI,LM,False
4326,Dominican Republic,2018,16.3516433,2018-01-01,52.0559663874181,6.98252758458058,3.56443426013508,22.8958419312645,both,DOM,UM,False
4327,Ecuador,2018,40.92267563,2018-01-01,48.0093480992122,1.044295546927,-0.224103246005552,14.4437159711312,both,ECU,UM,False
4328,El Salvador,2018,27.26286805,2018-01-01,75.6336168879956,2.4124442237792,1.09033000581892,14.5069434703324,both,SLV,LM,True
4329,Equatorial Guinea,2018,19.35342769,2018-01-01,103.645681622953,-6.23654406734575,1.06007410662171,2.36755138260893,both,GNQ,UM,False
4332,Ethiopia,2018,16.09935926,2018-01-01,31.199374943469,6.81614779681703,13.8330356586661,22.5737358081669,both,ETH,L,False
4333,Fiji,2018,32.47785395,2018-01-01,103.235419995391,3.81235097047221,4.08147637644526,12.7916646368016,both,FJI,UM,False
4336,Gabon,2018,17.13016652,2018-01-01,77.0365976973024,0.83791658082157,4.74906652083221,15.8068378485526,both,GAB,UM,False
4342,Guatemala,2018,13.18730557,2018-01-01,47.011682071395,3.40687339997949,3.75186186704508,12.1915614418552,both,GTM,UM,False
4346,Haiti,2018,11.2626539,2018-01-01,45.1385763027223,1.66781095484656,12.4814111170435,10.0309688456075,both,HTI,L,False
4347,Honduras,2018,26.15612924,2018-01-01,103.551162215452,3.84499476966735,4.34734937777528,21.3039139389892,both,HND,LM,False
4348,"Hong Kong SAR, China",2018,18.39239911,2018-01-01,376.892773545026,2.84692770115917,2.40613432046534,16.8554035385827,both,HKG,H,True
4351,India,2018,26.32766503,2018-01-01,43.6169693323889,6.45385134497769,3.9388264669163,25.9374724661544,both,IND,LM,False
4362,"Korea, Rep.",2018,20.38291583,2018-01-01,78.9888655134363,2.90740377377135,1.47583935002645,25.8715896374267,both,KOR,H,True
4366,Lebanon,2018,32.32516674,2018-01-01,68.2573073043718,-1.88470575631651,6.07698907889607,19.9779431884041,both,LBN,UM,True
4369,Madagascar,2018,14.35107409,2018-01-01,67.8415046683582,3.19435651744398,8.59422958870476,15.6957317171293,both,MDG,L,True
4370,Malaysia,2018,22.79994308,2018-01-01,130.402625502126,4.84308697634881,0.884709160571235,16.9792362666611,both,MYS,UM,True
4373,Mexico,2018,24.96973632,2018-01-01,80.2126616568975,1.97208210249194,4.89935015356551,20.0992574983601,both,MEX,UM,True
4380,Namibia,2018,36.32961837,2018-01-01,81.7138652963804,1.05993949860752,4.29159105337875,14.1855779059486,both,NAM,UM,False
4383,Nicaragua,2018,27.62523763,2018-01-01,93.9849825299035,-3.36368764606334,4.94723728039886,14.7870497435448,both,NIC,LM,False
4384,Niger,2018,21.1584351,2018-01-01,37.5388483992356,7.21141802762897,2.96760366004456,18.8139168731968,both,NER,L,False
4386,North Macedonia,2018,30.26644898,2018-01-01,133.215207648008,2.88059670964267,1.45831298507117,16.1744719902917,both,MKD,UM,False
4389,Pakistan,2018,19.10782931,2018-01-01,27.6260563651623,6.15170261099519,5.07805725868917,11.8902975033561,both,PAK,LM,True
4395,Poland,2018,41.4470071,2018-01-01,102.442462168005,6.2458584723942,1.81295156542679,14.0960808307058,both,POL,H,False
4398,Romania,2018,31.72929557,2018-01-01,86.4911990211536,6.120930007146,4.62548443137779,18.4029732187525,both,ROU,UM,False
4399,Russian Federation,2018,32.62096188,2018-01-01,51.5809003703964,2.80724541059601,2.87829723647884,16.9467366931217,both,RUS,UM,False
4404,Saudi Arabia,2018,33.97970636,2018-01-01,61.9555805308803,3.19922678028009,2.45814158007532,15.0783588565683,both,SAU,H,False
4405,Senegal,2018,22.55234976,2018-01-01,61.7898394793183,6.20924103389086,0.460985642464282,20.1259181205116,both,SEN,LM,False
4406,Seychelles,2018,32.6744238,2018-01-01,185.7075372109,4.93947272254312,3.70291839111568,16.710109796309,both,SYC,H,True
4410,South Africa,2018,30.1522855,2018-01-01,54.4855451276341,1.55678384721676,4.51716522786592,13.071641944448,both,ZAF,UM,True
4418,Tanzania,2018,16.60592676,2018-01-01,32.6426099043737,5.46808181528009,3.49445848856181,27.1617901050376,both,TZA,L,False
4419,Thailand,2018,21.35221089,2018-01-01,120.841864730984,4.22287028746071,1.06389754183015,16.9368527856529,both,THA,UM,True
4420,Togo,2018,18.79553397,2018-01-01,57.3558037086364,4.7950602703237,0.927755426457183,12.6498309599426,both,TGO,L,False
4424,Uganda,2018,16.17888584,2018-01-01,36.6384055999567,6.30392378262997,2.61601190952274,18.2116350161203,both,UGA,L,False
4428,United States,2018,35.55124598,2018-01-01,27.4453591302618,2.96650506916633,2.44258329692817,17.7588611748467,both,USA,H,False
4434,"Yemen, Rep.",2018,14.26408483,2018-01-01,58.9022786111647,0.752447587579127,,4.99999999987045,both,YEM,L,False
4439,Angola,2019,20.40298389,2019-01-01,57.8295381183036,-0.702272957616017,17.080954143438,14.2404912660484,both,AGO,LM,False
4443,Australia,2019,38.93691863,2019-01-01,46.1875018936291,2.17154505737176,1.61076787290379,19.5304929495373,both,AUS,H,True
4447,Bahrain,2019,32.68056007,2019-01-01,135.417543398211,2.05287774418655,1.00582004702137,23.5548395581273,both,BHR,H,False
4448,Bangladesh,2019,13.55218191,2019-01-01,31.5780544912404,7.88191515117722,5.59199639930629,25.2497256836816,both,BGD,LM,True
4452,Benin,2019,14.6011117,2019-01-01,63.68133231423,6.86568662848335,0.732849371240975,21.2549876966481,both,BEN,LM,True
4453,Bhutan,2019,25.88985783,2019-01-01,76.123516713179,5.75514850618227,2.7264303738882,38.8590629655261,both,BTN,LM,False
4459,Burundi,2019,28.77100416,2019-01-01,29.0262099997889,1.81256532401552,-0.686772170797359,10.7469399995121,both,BDI,L,False
4463,Central African Republic,2019,16.91324785,2019-01-01,50.0658000014868,3.09999999999999,2.68537355266787,8.77512000379105,both,CAF,L,False
4464,Chad,2019,14.30046124,2019-01-01,74.5705255558558,3.24718191743429,-0.971939175419317,16.1242766321995,both,TCD,L,False
4466,China,2019,34.15260933,2019-01-01,35.8900960342425,5.95050075367413,2.89923416358227,38.3735103383586,both,CHN,UM,False
4469,"Congo, Dem. Rep.",2019,13.32314502,2019-01-01,55.2351580399854,4.38452887429834,,17.9529956654863,both,COD,L,False
4470,"Congo, Rep.",2019,20.15276294,2019-01-01,91.5757547930374,1.12447391976529,2.20607305781525,19.8832774641211,both,COG,LM,False
4472,Croatia,2019,44.29544044,2019-01-01,101.382013330328,3.10043911443758,0.771820346498019,17.6180532303563,both,HRV,H,False
4475,Cote d'Ivoire,2019,17.33677153,2019-01-01,44.6604105830795,6.72137167584978,-1.10686343994188,17.2731153560206,both,,,False
4477,Djibouti,2019,24.40424088,2019-01-01,320.939002998625,5.5451305999467,3.31925372703827,20.5204141476968,both,DJI,LM,False
4479,Dominican Republic,2019,17.86131576,2019-01-01,51.0111449209557,5.05216802016253,1.81060377042959,24.0008282592057,both,DOM,UM,False
4480,Ecuador,2019,39.58601409,2019-01-01,48.0828499402147,0.165403532646692,0.266012515466155,14.8128753206595,both,ECU,UM,False
4481,El Salvador,2019,27.20792347,2019-01-01,76.0420130991468,2.43747159065784,0.0753241350024612,15.3612160793776,both,SLV,LM,True
4482,Equatorial Guinea,2019,16.79936344,2019-01-01,94.8787924253545,-5.48182537893445,1.53027528964189,4.99080030235624,both,GNQ,UM,False
4485,Ethiopia,2019,15.35276872,2019-01-01,28.8153010070423,8.3640856990789,15.8096321719344,23.9795090664279,both,ETH,L,False
4486,Fiji,2019,30.39151699,2019-01-01,107.411463822998,-0.581946371012094,1.77310182460282,9.98719677000398,both,FJI,UM,False
4489,Gabon,2019,17.46065349,2019-01-01,73.4280894486644,3.92080879452831,2.46456756151187,18.9922445387331,both,GAB,UM,False
4495,Guatemala,2019,13.44107773,2019-01-01,45.5167427491815,4.0178979343828,3.69998398008605,12.4845517996764,both,GTM,UM,False
4499,Haiti,2019,9.587939149,2019-01-01,44.5687187758294,-1.72309699839232,18.7037825672506,15.847062516361,both,HTI,L,False
4500,Honduras,2019,25.72437445,2019-01-01,99.4599779937589,2.55963434592314,4.36587159819267,19.8778506035318,both,HND,LM,False
4501,"Hong Kong SAR, China",2019,20.95005783,2019-01-01,353.743521139731,-1.67239123872136,2.88320853773996,13.6742000589099,both,HKG,H,True
4504,India,2019,26.84583755,2019-01-01,39.9054035306442,3.87143694070356,3.72950573539129,24.9389058399406,both,IND,LM,False
4515,"Korea, Rep.",2019,22.55097173,2019-01-01,75.757138965219,2.24397786011012,0.383000303608136,24.9950935259432,both,KOR,H,True
4519,Lebanon,2019,31.17364956,2019-01-01,62.98091601016,-6.91492472851026,3.00538949390383,12.1142509009093,both,LBN,UM,True
4522,Madagascar,2019,15.36152982,2019-01-01,62.6013230457128,4.41123212909589,5.61051441492365,15.6544387929867,both,MDG,L,True
4523,Malaysia,2019,23.57665372,2019-01-01,123.028562027943,4.41318742129586,0.662891865764326,16.6899849185624,both,MYS,UM,True
4526,Mexico,2019,25.24160311,2019-01-01,77.4619722694466,-0.392690521579212,3.63596142127046,19.2040927372018,both,MEX,UM,True
4533,Namibia,2019,37.41493706,2019-01-01,82.9011507426355,-0.839152163419357,3.72239414422695,13.2037122011023,both,NAM,UM,False
4536,Nicaragua,2019,27.63929708,2019-01-01,94.04228104628,-2.89702791954369,5.37628990844126,9.39887878197112,both,NIC,LM,False
4537,Niger,2019,21.56176263,2019-01-01,37.1025664250801,5.93985257123522,-2.48979265070846,20.0494995681323,both,NER,L,False
4539,North Macedonia,2019,31.40570795,2019-01-01,138.576231840539,3.91041953840173,0.766439573459716,15.9781602839972,both,MKD,UM,False
4542,Pakistan,2019,19.05375039,2019-01-01,28.9055757994453,2.49763692943365,10.5783618004555,11.7381294353645,both,PAK,LM,True
4548,Poland,2019,41.87587651,2019-01-01,101.581033817373,4.58045817256199,2.227478809383,14.7839923436225,both,POL,H,False
4551,Romania,2019,33.31049557,2019-01-01,84.3677121619338,3.92326384963494,3.82785432599438,19.564523969223,both,ROU,H,False
4552,Russian Federation,2019,33.75226388,2019-01-01,49.2287536619033,2.19807571335009,4.47036660760173,16.6586724551882,both,RUS,UM,False
4557,Saudi Arabia,2019,33.67656505,2019-01-01,60.1981862343852,1.09773374954092,-2.09333333333329,17.2189754049617,both,SAU,H,False
4558,Senegal,2019,24.19223168,2019-01-01,64.2362506061005,4.61362809749708,1.76011151192938,22.9603755187087,both,SEN,LM,False
